team_name,opponent_name,opponent_pts,team_box_id,game_id,team_id,is_home,win,pts,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pace,poss,season_year,game_date,minutes_played,neutral_site,opponent_team_id,game_number,days_rest,is_back_to_back,total_wins,total_losses,win_percentage,wins_last_10,win_percentage_last_10,diff_pts,diff_ast,diff_tov,diff_blk,diff_blka,diff_fgm,diff_fga,diff_ftm,diff_fta,diff_pf,diff_pfd,diff_stl,diff_oreb,diff_dreb,diff_reb,diff_fg3m,diff_fg3a,diff_days_rest,diff_win_percentage,diff_wins_last_10,diff_win_percentage_last_10,pts_rolling_mean_prev_10,ast_rolling_mean_prev_10,tov_rolling_mean_prev_10,blk_rolling_mean_prev_10,blka_rolling_mean_prev_10,fgm_rolling_mean_prev_10,fga_rolling_mean_prev_10,ftm_rolling_mean_prev_10,fta_rolling_mean_prev_10,pf_rolling_mean_prev_10,pfd_rolling_mean_prev_10,stl_rolling_mean_prev_10,oreb_rolling_mean_prev_10,dreb_rolling_mean_prev_10,reb_rolling_mean_prev_10,fg3m_rolling_mean_prev_10,fg3a_rolling_mean_prev_10,win_percentage_rolling_mean_prev_10,wins_last_10_rolling_mean_prev_10,win_percentage_last_10_rolling_mean_prev_10,pace_rolling_mean_prev_10,diff_pts_rolling_mean_prev_10,diff_ast_rolling_mean_prev_10,diff_tov_rolling_mean_prev_10,diff_blk_rolling_mean_prev_10,diff_blka_rolling_mean_prev_10,diff_fgm_rolling_mean_prev_10,diff_fga_rolling_mean_prev_10,diff_ftm_rolling_mean_prev_10,diff_fta_rolling_mean_prev_10,diff_pf_rolling_mean_prev_10,diff_pfd_rolling_mean_prev_10,diff_stl_rolling_mean_prev_10,diff_oreb_rolling_mean_prev_10,diff_dreb_rolling_mean_prev_10,diff_reb_rolling_mean_prev_10,diff_fg3m_rolling_mean_prev_10,diff_fg3a_rolling_mean_prev_10,diff_days_rest_rolling_mean_prev_10,diff_win_percentage_rolling_mean_prev_10,diff_wins_last_10_rolling_mean_prev_10,diff_win_percentage_last_10_rolling_mean_prev_10,pts_average,ast_average,tov_average,blk_average,blka_average,fgm_average,fga_average,ftm_average,fta_average,pf_average,pfd_average,stl_average,oreb_average,dreb_average,reb_average,fg3m_average,fg3a_average,win_percentage_average,wins_last_10_average,win_percentage_last_10_average,pace_average,diff_pts_average,diff_ast_average,diff_tov_average,diff_blk_average,diff_blka_average,diff_fgm_average,diff_fga_average,diff_ftm_average,diff_fta_average,diff_pf_average,diff_pfd_average,diff_stl_average,diff_oreb_average,diff_dreb_average,diff_reb_average,diff_fg3m_average,diff_fg3a_average,diff_days_rest_average,diff_win_percentage_average,diff_wins_last_10_average,diff_win_percentage_last_10_average,diff_pace_rolling_mean_prev_10,diff_pace_average
Hawks,Pacers,123,2365,22101124,1610612737,False,True,132,47,86,0.547,17,35,0.486,21,26,0.808,13,27,40,32,15,11,4,6,19,22,98.0,98.0,2021-22,2022-03-28,48,0,1610612754,75.0,3.0,0,38,37,0.5066666666666667,6,0.6,9.0,0.0,1.0,-2.0,2.0,2.0,-1.0,5.0,8.0,-3.0,3.0,4.0,5.0,7.0,12.0,0.0,-1.0,1.0,0.177719298245614,3.0,0.3,115,26,11,3,4,42,90,18,21,19,20,8,10,32,42,12,36,0,5,0,99,0,2,-3,0,0,-1,1,1,0,-1,1,0,-1,-2,-4,1,5,0,0,0,0,113.18666666666668,24.546666666666667,12.026666666666667,4.36,4.573333333333333,41.306666666666665,88.16,17.92,22.08,18.64,20.466666666666665,7.08,10.026666666666667,33.78666666666667,43.81333333333333,12.653333333333334,34.053333333333335,0.4850295203543584,4.666666666666667,0.4977671957671957,98.52026666666669,0.8266666666666667,-1.16,-0.6933333333333334,-0.2133333333333333,0.2133333333333333,-0.64,-0.7733333333333333,2.2933333333333334,2.48,-1.8266666666666669,1.8266666666666669,-0.08,-0.2,0.2266666666666666,0.0266666666666666,-0.1866666666666666,-1.12,0.0,-0.0097221628239879,-0.3066666666666666,-0.0158624338624338,0.0,0.1900035087719231
Hawks,Thunder,118,2332,22101143,1610612737,False,True,136,49,91,0.538,18,39,0.462,20,22,0.909,6,37,43,28,13,10,4,2,19,17,106.5,107.0,2021-22,2022-03-30,48,0,1610612760,76.0,2.0,0,39,37,0.5131578947368421,7,0.7,18.0,-3.0,-5.0,2.0,-2.0,8.0,4.0,1.0,-5.0,2.0,-2.0,5.0,-4.0,5.0,1.0,1.0,-2.0,0.0,0.2236842105263158,5.0,0.4999999999999999,117,26,12,4,5,42,90,19,22,19,21,8,11,31,42,13,36,0,5,0,99,2,1,-3,-1,1,0,2,1,0,-1,1,1,-1,-1,-2,1,5,0,0,0,0,113.48684210526316,24.592105263157897,12.039473684210526,4.355263157894737,4.5394736842105265,41.4078947368421,88.19736842105263,17.94736842105263,22.07894736842105,18.644736842105264,20.42105263157895,7.118421052631579,9.973684210526317,33.828947368421055,43.80263157894737,12.723684210526317,34.11842105263158,0.4853996305436016,4.697368421052632,0.5004281537176274,98.62526315789474,1.0526315789473684,-1.1842105263157894,-0.75,-0.1842105263157894,0.1842105263157894,-0.5263157894736842,-0.7105263157894737,2.276315789473684,2.3815789473684212,-1.7763157894736843,1.7763157894736843,-0.0131578947368421,-0.25,0.2894736842105263,0.0394736842105263,-0.1710526315789473,-1.131578947368421,0.0,-0.0066510263325366,-0.2368421052631578,-0.0090747702589807,0.0,-0.8372368421052556
Hawks,Cavaliers,107,2321,22100452,1610612737,True,True,131,45,91,0.495,17,39,0.436,24,28,0.857,12,36,48,27,9,7,4,5,22,20,100.5,100.0,2021-22,2022-03-31,48,0,1610612739,77.0,1.0,1,40,37,0.5194805194805194,7,0.7,24.0,8.0,-5.0,-1.0,1.0,6.0,1.0,2.0,0.0,2.0,-2.0,1.0,-3.0,4.0,1.0,10.0,9.0,0.0,-0.0259740259740259,3.0,0.2999999999999999,119,26,12,4,4,43,90,19,22,19,20,9,10,31,41,14,37,0,6,0,100,3,0,-3,0,0,0,1,1,0,-1,1,1,-2,-1,-3,1,5,0,0,1,0,113.71428571428572,24.623376623376625,12.0,4.35064935064935,4.545454545454546,41.45454545454545,88.23376623376623,18.025974025974023,22.155844155844157,18.68831168831169,20.415584415584416,7.116883116883117,10.0,33.857142857142854,43.857142857142854,12.77922077922078,34.18181818181818,0.4858422394908344,4.7272727272727275,0.5030199958771387,98.6496103896104,1.3506493506493509,-1.0649350649350648,-0.8051948051948052,-0.1948051948051948,0.1948051948051948,-0.4415584415584415,-0.6883116883116883,2.272727272727273,2.3506493506493507,-1.7272727272727273,1.7272727272727273,0.0,-0.2857142857142857,0.3376623376623376,0.0519480519480519,-0.0389610389610389,-1.0,0.0,-0.0069019743798286,-0.1948051948051948,-0.0050608122036693,6.0,1.8846753246753425
Hawks,Nets,115,2294,22101163,1610612737,True,True,122,36,86,0.419,13,41,0.317,37,49,0.755,10,44,54,18,7,10,4,3,18,29,105.5,105.0,2021-22,2022-04-02,48,0,1610612751,78.0,2.0,0,41,37,0.5256410256410257,7,0.7,7.0,1.0,-6.0,1.0,-1.0,-6.0,-13.0,23.0,30.0,-11.0,11.0,5.0,0.0,2.0,2.0,-4.0,4.0,0.0,0.0128205128205128,1.0,0.0999999999999999,119,26,12,4,5,43,91,19,22,19,20,9,10,32,43,14,37,0,6,0,100,5,1,-3,0,0,0,2,1,0,-1,1,1,-2,-1,-3,2,5,0,0,1,0,113.82051282051282,24.53846153846154,11.935897435897436,4.346153846153846,4.5256410256410255,41.38461538461539,88.2051282051282,18.26923076923077,22.5,18.67948717948718,20.525641025641026,7.153846153846154,10.0,33.98717948717949,43.98717948717949,12.782051282051285,34.26923076923077,0.4863524803389137,4.756410256410256,0.5055453805453806,98.7374358974359,1.4230769230769231,-1.0384615384615383,-0.8717948717948718,-0.1794871794871795,0.1794871794871795,-0.5128205128205128,-0.8461538461538461,2.5384615384615383,2.7051282051282053,-1.8461538461538465,1.8461538461538465,0.0641025641025641,-0.282051282051282,0.358974358974359,0.0769230769230769,-0.0897435897435897,-0.935897435897436,0.0,-0.0066491219798243,-0.1794871794871795,-0.0037138787138787,1.0,-0.6248717948717939
Hawks,Raptors,118,2259,22101182,1610612737,False,False,108,43,94,0.457,14,37,0.378,8,12,0.667,10,33,43,31,7,5,4,5,22,14,97.5,97.0,2021-22,2022-04-05,48,0,1610612761,79.0,3.0,0,41,38,0.5189873417721519,7,0.7,-10.0,11.0,-1.0,-1.0,1.0,-1.0,-7.0,-13.0,-19.0,8.0,-8.0,-1.0,-10.0,-7.0,-17.0,5.0,2.0,1.0,-0.0632911392405063,0.0,0.0,119,25,12,4,4,42,88,20,24,19,21,8,9,33,43,14,36,0,6,0,100,5,1,-2,0,0,0,0,2,1,-1,1,1,-2,0,-2,2,3,0,0,1,0,113.74683544303798,24.620253164556964,11.873417721518988,4.341772151898734,4.531645569620253,41.40506329113924,88.27848101265823,18.139240506329113,22.367088607594937,18.72151898734177,20.443037974683545,7.1265822784810124,10.0,33.9746835443038,43.9746835443038,12.79746835443038,34.30379746835443,0.4867655798507268,4.784810126582278,0.5080068314245529,98.72177215189872,1.2784810126582278,-0.8860759493670886,-0.8734177215189873,-0.189873417721519,0.189873417721519,-0.5189873417721519,-0.9240506329113924,2.3417721518987342,2.430379746835443,-1.7215189873417722,1.7215189873417722,0.050632911392405,-0.4050632911392405,0.2658227848101265,-0.1392405063291139,-0.0253164556962025,-0.8987341772151899,0.0126582278481012,-0.007366109540086,-0.1772151898734177,-0.0036668675909182,6.0,2.098101265822777
Hawks,Wizards,103,2234,22101192,1610612737,True,True,118,43,92,0.467,16,39,0.41,16,19,0.842,7,32,39,26,6,11,1,4,13,17,98.0,97.0,2021-22,2022-04-06,48,0,1610612764,80.0,1.0,1,42,38,0.525,7,0.7,15.0,0.0,-8.0,-3.0,3.0,1.0,6.0,7.0,8.0,-4.0,4.0,7.0,1.0,-6.0,-5.0,6.0,4.0,0.0,0.0875,1.0,0.0999999999999999,120,26,11,4,4,42,88,19,24,19,20,8,9,33,43,14,36,0,6,0,101,5,2,-2,0,0,0,-2,1,0,-1,1,1,-3,0,-3,2,3,0,0,1,0,113.8,24.6375,11.8,4.3,4.525,41.425,88.325,18.1125,22.325,18.65,20.4,7.175,9.9625,33.95,43.9125,12.8375,34.3625,0.4872435101025927,4.8125,0.5104067460317461,98.71275,1.45,-0.875,-0.9625,-0.225,0.225,-0.5,-0.8375,2.4,2.5,-1.75,1.75,0.1375,-0.3875,0.1875,-0.2,0.05,-0.8375,0.0125,-0.006180283170835,-0.1625,-0.0023710317460317,3.0,0.9442500000000108
Hawks,Heat,113,2209,22101207,1610612737,False,False,109,42,88,0.477,8,34,0.235,17,19,0.895,13,30,43,17,15,9,0,1,23,17,97.0,97.0,2021-22,2022-04-08,48,0,1610612748,81.0,2.0,0,42,39,0.5185185185185185,7,0.7,-4.0,-3.0,-2.0,-1.0,1.0,2.0,16.0,-5.0,-9.0,6.0,-6.0,0.0,9.0,1.0,10.0,-3.0,8.0,-1.0,-0.1358024691358025,1.0,0.0999999999999999,119,25,11,3,3,42,88,19,24,18,20,8,9,33,43,14,37,0,6,0,101,5,1,-3,0,0,0,-2,2,1,-1,1,1,-2,0,-3,2,3,0,0,1,0,113.74074074074076,24.54320987654321,11.839506172839506,4.246913580246914,4.481481481481482,41.4320987654321,88.32098765432099,18.09876543209877,22.28395061728395,18.703703703703702,20.358024691358025,7.197530864197531,10.0,33.901234567901234,43.901234567901234,12.77777777777778,34.358024691358025,0.4876296213176042,4.839506172839506,0.5127474034881443,98.6916049382716,1.382716049382716,-0.9012345679012346,-0.9753086419753086,-0.2345679012345679,0.2345679012345679,-0.4691358024691358,-0.6296296296296297,2.308641975308642,2.3580246913580245,-1.654320987654321,1.654320987654321,0.1358024691358024,-0.2716049382716049,0.1975308641975308,-0.074074074074074,0.0123456790123456,-0.7283950617283951,0.0,-0.007780557071637,-0.1481481481481481,-0.0011071918479325,6.0,2.1686419753086454
Hawks,Rockets,114,2166,22101221,1610612737,False,True,130,45,87,0.517,21,38,0.553,19,24,0.792,13,37,50,29,13,4,4,4,19,19,97.5,97.0,2021-22,2022-04-10,48,0,1610612745,82.0,2.0,0,43,39,0.524390243902439,7,0.7,16.0,5.0,5.0,0.0,0.0,4.0,-2.0,4.0,4.0,0.0,0.0,0.0,7.0,9.0,16.0,4.0,-8.0,0.0,0.2804878048780488,4.0,0.3999999999999999,119,25,11,3,3,42,89,19,23,18,20,8,10,33,43,14,38,0,6,0,100,5,1,-3,0,0,0,0,2,1,-1,1,2,0,0,-1,1,3,0,0,1,0,113.9390243902439,24.597560975609756,11.853658536585366,4.2439024390243905,4.475609756097561,41.47560975609756,88.3048780487805,18.109756097560975,22.304878048780488,18.70731707317073,20.341463414634145,7.158536585365853,10.03658536585366,33.9390243902439,43.97560975609756,12.878048780487806,34.40243902439025,0.488077921593029,4.865853658536586,0.5150309717382888,98.67707317073172,1.5609756097560976,-0.8292682926829268,-0.902439024390244,-0.2317073170731707,0.2317073170731707,-0.4146341463414634,-0.6463414634146342,2.3292682926829267,2.3780487804878048,-1.6341463414634143,1.6341463414634143,0.1341463414634146,-0.1829268292682926,0.3048780487804878,0.1219512195121951,0.0609756097560975,-0.8170731707317073,0.0,-0.0042650892429823,-0.0975609756097561,0.0037843592721641,-1.0,-2.47682926829269
Hawks,Magic,98,7029,22200020,1610612737,True,True,108,40,89,0.449,13,31,0.419,15,16,0.938,9,37,46,26,17,10,2,7,22,19,101.5,102.0,2022-23,2022-10-21,48,0,1610612753,2.0,2.0,0,2,0,1.0,1,1.0,10.0,10.0,-2.0,-5.0,5.0,7.0,9.0,-9.0,-14.0,3.0,-3.0,1.0,-1.0,3.0,2.0,5.0,-3.0,0.0,1.0,1.0,1.0,117,30,9,5,3,45,90,20,24,18,20,12,4,34,38,7,25,1,7,0,106,10,5,-7,2,-2,3,-8,6,9,-2,2,8,-11,-5,-16,-2,-10,0,1,5,0,112.5,28.0,13.0,3.5,5.0,42.5,89.5,17.5,20.0,20.0,19.5,11.0,6.5,35.5,42.0,10.0,28.0,1.0,4.0,0.5,103.75,10.0,7.5,-4.5,-1.5,1.5,5.0,0.5,-1.5,-2.5,0.5,-0.5,4.5,-6.0,-1.0,-7.0,1.5,-6.5,0.0,1.0,3.0,0.5,5.0,2.25
Hawks,Hornets,126,7007,22200038,1610612737,True,False,109,39,95,0.411,8,35,0.229,23,28,0.821,16,29,45,23,12,8,9,6,21,24,101.0,101.0,2022-23,2022-10-23,48,0,1610612766,3.0,2.0,0,2,1,0.6666666666666666,2,1.0,-17.0,-5.0,-2.0,3.0,-3.0,-8.0,5.0,2.0,-2.0,-3.0,3.0,1.0,2.0,-9.0,-7.0,-3.0,9.0,0.0,0.0,1.0,0.5,112,28,13,3,5,42,89,17,20,20,19,11,6,35,42,10,28,1,4,0,103,10,7,-4,-1,1,5,0,-1,-2,0,0,4,-6,-1,-7,1,-6,0,1,3,0,111.33333333333331,26.333333333333332,12.666666666666666,5.333333333333333,5.333333333333333,41.333333333333336,91.33333333333331,19.333333333333332,22.666666666666668,20.333333333333332,21.0,10.0,9.666666666666666,33.333333333333336,43.0,9.333333333333334,30.333333333333332,0.8888888888888888,3.3333333333333335,0.6666666666666666,102.83333333333331,1.0,3.3333333333333335,-3.6666666666666665,0.0,0.0,0.6666666666666666,2.0,-0.3333333333333333,-2.3333333333333335,-0.6666666666666666,0.6666666666666666,3.3333333333333335,-3.3333333333333335,-3.6666666666666665,-7.0,0.0,-1.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,0.5,-1.0,-0.6666666666666714
Hawks,Pistons,113,6959,22200057,1610612737,False,True,118,45,91,0.495,8,22,0.364,20,25,0.8,10,36,46,22,12,6,12,6,20,25,99.0,100.0,2022-23,2022-10-26,48,0,1610612765,4.0,3.0,0,3,1,0.75,2,0.6666666666666666,5.0,-1.0,-2.0,6.0,-6.0,3.0,0.0,5.0,3.0,-5.0,5.0,2.0,0.0,6.0,6.0,-6.0,-10.0,2.0,0.55,1.0,0.4166666666666666,111,26,12,5,5,41,91,19,22,20,21,10,9,33,43,9,30,0,3,0,102,1,3,-3,0,0,0,2,0,-2,0,0,3,-3,-3,-7,0,-1,0,0,2,0,113.0,25.25,12.5,7.0,5.5,42.25,91.25,19.5,23.25,20.25,22.0,9.0,9.75,34.0,43.75,9.0,28.25,0.8541666666666666,3.0,0.6666666666666666,101.875,2.0,2.25,-3.25,1.5,-1.5,1.25,1.5,1.0,-1.0,-1.75,1.75,3.0,-2.5,-1.25,-3.75,-1.5,-3.5,0.5,0.6375,2.0,0.4791666666666666,1.0,0.6749999999999972
Hawks,Pistons,112,6921,22200070,1610612737,False,True,136,55,97,0.567,12,29,0.414,14,18,0.778,10,35,45,31,7,5,8,4,26,22,98.5,98.0,2022-23,2022-10-28,48,0,1610612765,5.0,2.0,0,4,1,0.8,3,0.75,24.0,13.0,-4.0,4.0,-4.0,18.0,11.0,-17.0,-20.0,4.0,-4.0,3.0,-4.0,7.0,3.0,5.0,-3.0,0.0,0.6333333333333334,2.0,0.55,113,25,12,7,5,42,91,19,23,20,22,9,9,34,43,9,28,0,3,0,101,2,2,-3,1,-1,1,1,1,-1,-1,1,3,-2,-1,-3,-1,-3,0,0,2,0,117.6,26.4,11.4,7.2,5.2,44.8,92.4,18.4,22.2,21.4,22.0,8.2,9.8,34.2,44.0,9.6,28.4,0.8433333333333334,3.0,0.6833333333333333,101.2,6.4,4.4,-3.4,2.0,-2.0,4.6,3.4,-2.6,-4.8,-0.6,0.6,3.0,-2.8,0.4,-2.4,-0.2,-3.4,0.4,0.6366666666666667,2.0,0.4933333333333333,0.0,0.4500000000000028
Hawks,Bucks,123,6919,22200085,1610612737,False,False,115,45,94,0.479,13,29,0.448,12,15,0.8,12,30,42,19,13,5,2,5,23,18,101.0,101.0,2022-23,2022-10-29,48,0,1610612749,6.0,1.0,1,4,2,0.6666666666666666,4,0.8,-8.0,-5.0,1.0,-3.0,3.0,0.0,2.0,-7.0,-14.0,5.0,-5.0,-3.0,-2.0,-5.0,-7.0,-1.0,-7.0,0.0,-0.3333333333333333,0.0,-0.1999999999999999,117,26,11,7,5,44,92,18,22,21,22,8,9,34,44,9,28,0,3,0,101,6,4,-3,2,-2,4,3,-2,-4,0,0,3,-2,0,-2,0,-3,0,0,2,0,117.16666666666669,25.166666666666668,11.666666666666666,6.333333333333333,5.166666666666667,44.833333333333336,92.66666666666669,17.333333333333332,21.0,21.666666666666668,21.333333333333332,7.666666666666667,10.166666666666666,33.5,43.666666666666664,10.166666666666666,28.5,0.8138888888888888,3.1666666666666665,0.7027777777777778,101.16666666666669,4.0,2.8333333333333335,-2.6666666666666665,1.1666666666666667,-1.1666666666666667,3.8333333333333335,3.1666666666666665,-3.3333333333333335,-6.333333333333333,0.3333333333333333,-0.3333333333333333,2.0,-2.6666666666666665,-0.5,-3.1666666666666665,-0.3333333333333333,-4.0,0.3333333333333333,0.475,1.6666666666666667,0.3777777777777777,1.0,0.6666666666666714
Hawks,Raptors,139,6890,22200099,1610612737,False,False,109,39,84,0.464,11,29,0.379,20,25,0.8,7,30,37,28,18,1,4,9,27,22,103.0,103.0,2022-23,2022-10-31,48,0,1610612761,7.0,2.0,0,4,3,0.5714285714285714,4,0.6666666666666666,-30.0,3.0,11.0,-5.0,5.0,-7.0,-8.0,-13.0,-15.0,5.0,-5.0,-12.0,-5.0,-2.0,-7.0,-3.0,-5.0,-1.0,0.0,1.0,0.1666666666666666,117,25,11,6,5,44,92,17,21,21,21,7,10,33,43,10,28,0,3,0,101,4,2,-2,1,-1,3,3,-3,-6,0,0,2,-2,0,-3,0,-4,0,0,1,0,116.0,25.571428571428573,12.571428571428571,6.0,5.714285714285714,44.0,91.42857142857144,17.714285714285715,21.571428571428573,22.428571428571427,21.428571428571427,6.714285714285714,9.714285714285714,33.0,42.714285714285715,10.285714285714286,28.571428571428573,0.7792517006802722,3.2857142857142856,0.6976190476190476,101.42857142857144,-0.8571428571428571,2.857142857142857,-0.7142857142857143,0.2857142857142857,-0.2857142857142857,2.2857142857142856,1.5714285714285714,-4.714285714285714,-7.571428571428571,1.0,-1.0,0.0,-3.0,-0.7142857142857143,-3.7142857142857144,-0.7142857142857143,-4.142857142857143,0.1428571428571428,0.4071428571428571,1.5714285714285714,0.3476190476190476,6.0,4.928571428571431
Hawks,Knicks,99,6850,22200110,1610612737,False,True,112,44,107,0.411,12,34,0.353,12,16,0.75,17,34,51,28,9,11,4,9,18,19,101.0,101.0,2022-23,2022-11-02,48,0,1610612752,8.0,2.0,0,5,3,0.625,4,0.5714285714285714,13.0,5.0,-8.0,-5.0,5.0,7.0,17.0,-3.0,-4.0,-1.0,1.0,8.0,5.0,-6.0,-1.0,2.0,-2.0,-1.0,0.1964285714285714,1.0,0.0714285714285714,116,25,12,6,5,44,91,17,21,22,21,6,9,33,42,10,28,0,3,0,101,0,2,0,0,0,2,1,-4,-7,1,-1,0,-3,0,-3,0,-4,0,0,1,0,115.5,25.875,12.125,5.75,6.125,44.0,93.375,17.0,20.875,21.875,21.125,7.25,10.625,33.125,43.75,10.5,29.25,0.7599702380952381,3.375,0.6818452380952381,101.375,0.875,3.125,-1.625,-0.375,0.375,2.875,3.5,-4.5,-7.125,0.75,-0.75,1.0,-2.0,-1.375,-3.375,-0.375,-3.875,0.0,0.3808035714285714,1.5,0.3130952380952381,1.0,0.8921428571428578
Hawks,Pelicans,121,6810,22200134,1610612737,True,True,124,47,103,0.456,9,36,0.25,21,25,0.84,12,38,50,28,13,12,8,6,23,24,102.79,114.0,2022-23,2022-11-05,53,0,1610612740,9.0,3.0,0,6,3,0.6666666666666666,5,0.625,3.0,5.0,-3.0,2.0,-2.0,0.0,-5.0,1.0,-3.0,-1.0,1.0,4.0,-7.0,-2.0,-9.0,2.0,13.0,2.0,0.111111111111111,0.0,0.0,115,25,12,5,6,44,93,17,20,21,21,7,10,33,43,10,29,0,3,0,101,0,3,-1,0,0,2,3,-4,-7,0,0,1,-2,-1,-3,0,-3,0,0,1,0,116.44444444444444,26.11111111111111,12.22222222222222,6.0,6.111111111111111,44.333333333333336,94.44444444444444,17.444444444444443,21.333333333333332,22.0,21.444444444444443,7.777777777777778,10.77777777777778,33.666666666666664,44.44444444444444,10.333333333333334,30.0,0.7496031746031746,3.5555555555555554,0.6755291005291005,101.53222222222222,1.1111111111111112,3.3333333333333335,-1.7777777777777777,-0.1111111111111111,0.1111111111111111,2.5555555555555554,2.5555555555555554,-3.888888888888889,-6.666666666666667,0.5555555555555556,-0.5555555555555556,1.3333333333333333,-2.5555555555555554,-1.4444444444444444,-4.0,-0.1111111111111111,-2.0,0.2222222222222222,0.3508377425044091,1.3333333333333333,0.2783068783068783,2.0,1.6466666666666612
Hawks,Bucks,98,6766,22200149,1610612737,True,True,117,46,99,0.465,11,29,0.379,14,17,0.824,12,36,48,23,12,11,3,9,18,18,102.5,103.0,2022-23,2022-11-07,48,0,1610612749,10.0,2.0,0,7,3,0.7,6,0.6666666666666666,19.0,2.0,-7.0,-6.0,6.0,10.0,12.0,1.0,1.0,0.0,0.0,6.0,6.0,1.0,7.0,-2.0,-11.0,0.0,-0.2,-3.0,-0.3333333333333333,116,26,12,6,6,44,94,17,21,22,21,7,10,33,44,10,30,0,3,0,101,1,3,-1,0,0,2,2,-3,-6,0,0,1,-2,-1,-4,0,-2,0,0,1,0,116.5,25.8,12.2,5.7,6.4,44.5,94.9,17.1,20.9,21.6,21.1,8.1,10.9,33.9,44.8,10.4,29.9,0.7446428571428572,3.8,0.6746428571428571,101.629,2.9,3.2,-2.3,-0.7,0.7,3.3,3.5,-3.4,-5.9,0.5,-0.5,1.8,-1.7,-1.2,-2.9,-0.3,-2.9,0.2,0.2957539682539682,0.9,0.2171428571428571,1.0,0.7789999999999964
Hawks,Jazz,125,6756,22200162,1610612737,True,False,119,51,109,0.468,8,28,0.286,9,11,0.818,17,37,54,24,11,5,5,6,16,20,104.5,104.0,2022-23,2022-11-09,48,0,1610612762,11.0,2.0,0,7,4,0.6363636363636364,7,0.7,-6.0,-3.0,-2.0,-1.0,1.0,7.0,15.0,-11.0,-13.0,-4.0,4.0,0.0,4.0,3.0,7.0,-9.0,-11.0,0.0,-0.1328671328671329,0.0,0.0,116,25,12,5,6,44,94,17,20,21,21,8,10,33,44,10,29,0,3,0,101,2,3,-2,0,0,3,3,-3,-5,0,0,1,-1,-1,-2,0,-2,0,0,0,0,116.72727272727272,25.636363636363637,12.090909090909092,5.636363636363637,6.363636363636363,45.09090909090909,96.1818181818182,16.363636363636363,20.0,21.09090909090909,21.0,7.818181818181818,11.454545454545457,34.18181818181818,45.63636363636363,10.181818181818182,29.727272727272727,0.7347992916174735,4.090909090909091,0.676948051948052,101.89,2.090909090909091,2.636363636363636,-2.272727272727273,-0.7272727272727273,0.7272727272727273,3.636363636363636,4.545454545454546,-4.090909090909091,-6.545454545454546,0.0909090909090909,-0.0909090909090909,1.6363636363636365,-1.181818181818182,-0.8181818181818182,-2.0,-1.0909090909090908,-3.636363636363636,0.1818181818181818,0.2567884136065954,0.8181818181818182,0.1974025974025973,1.0,0.934615384615384
Hawks,76ers,95,6732,22200173,1610612737,True,True,104,39,88,0.443,6,26,0.231,20,23,0.87,11,43,54,19,18,8,2,5,22,22,106.0,106.0,2022-23,2022-11-10,48,0,1610612755,12.0,1.0,1,8,4,0.6666666666666666,6,0.6,9.0,4.0,1.0,-3.0,3.0,7.0,5.0,-5.0,-7.0,0.0,0.0,-2.0,2.0,7.0,9.0,0.0,-4.0,-2.0,0.2499999999999999,1.0,0.0999999999999999,116,25,12,5,6,45,96,16,19,21,21,7,12,34,46,10,30,0,3,0,101,1,2,-1,-1,1,3,5,-5,-8,0,0,1,0,0,0,-1,-3,0,0,0,0,115.66666666666669,25.083333333333332,12.583333333333334,5.333333333333333,6.25,44.583333333333336,95.5,16.666666666666668,20.25,21.166666666666668,21.083333333333332,7.833333333333333,11.416666666666666,34.916666666666664,46.333333333333336,9.833333333333334,29.416666666666668,0.7291215728715729,4.25,0.6705357142857142,102.2325,2.6666666666666665,2.75,-2.0,-0.9166666666666666,0.9166666666666666,3.9166666666666665,4.583333333333333,-4.166666666666667,-6.583333333333333,0.0833333333333333,-0.0833333333333333,1.3333333333333333,-0.9166666666666666,-0.1666666666666666,-1.0833333333333333,-1.0,-3.6666666666666665,0.0,0.2562227124727125,0.8333333333333334,0.1892857142857142,6.0,5.31583333333333
