,team_name,opponent_name,opponent_pts,team_box_id,game_id,team_id,is_home,win,pts,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pace,poss,season_year,game_date,minutes_played,neutral_site,opponent_team_id,game_number,days_rest,is_back_to_back,total_wins,total_losses,win_percentage,wins_last_5,wins_last_10,win_percentage_last_5,win_percentage_last_10,diff_pts,diff_ast,diff_tov,diff_blk,diff_blka,diff_fgm,diff_fga,diff_ftm,diff_fta,diff_pf,diff_pfd,diff_stl,diff_oreb,diff_dreb,diff_fg3m,diff_fg3a,diff_days_rest,diff_win_percentage,diff_wins_last_5,diff_wins_last_10,diff_win_percentage_last_5,diff_win_percentage_last_10,pts_rolling_mean_prev_5,ast_rolling_mean_prev_5,tov_rolling_mean_prev_5,blk_rolling_mean_prev_5,blka_rolling_mean_prev_5,fgm_rolling_mean_prev_5,fga_rolling_mean_prev_5,ftm_rolling_mean_prev_5,fta_rolling_mean_prev_5,pf_rolling_mean_prev_5,pfd_rolling_mean_prev_5,stl_rolling_mean_prev_5,reb_rolling_mean_prev_5,oreb_rolling_mean_prev_5,dreb_rolling_mean_prev_5,fg3m_rolling_mean_prev_5,fg3a_rolling_mean_prev_5,pace_rolling_mean_prev_5,diff_pts_rolling_mean_prev_5,diff_ast_rolling_mean_prev_5,diff_tov_rolling_mean_prev_5,diff_blk_rolling_mean_prev_5,diff_blka_rolling_mean_prev_5,diff_fgm_rolling_mean_prev_5,diff_fga_rolling_mean_prev_5,diff_ftm_rolling_mean_prev_5,diff_fta_rolling_mean_prev_5,diff_pf_rolling_mean_prev_5,diff_pfd_rolling_mean_prev_5,diff_stl_rolling_mean_prev_5,diff_oreb_rolling_mean_prev_5,diff_dreb_rolling_mean_prev_5,diff_fg3m_rolling_mean_prev_5,diff_fg3a_rolling_mean_prev_5,diff_days_rest_rolling_mean_prev_5,diff_win_percentage_rolling_mean_prev_5,diff_wins_last_5_rolling_mean_prev_5,diff_wins_last_10_rolling_mean_prev_5,diff_win_percentage_last_5_rolling_mean_prev_5,diff_win_percentage_last_10_rolling_mean_prev_5,pts_average,ast_average,tov_average,blk_average,blka_average,fgm_average,fga_average,ftm_average,fta_average,pf_average,pfd_average,stl_average,reb_average,oreb_average,dreb_average,fg3m_average,fg3a_average,pace_average,diff_pts_average,diff_ast_average,diff_tov_average,diff_blk_average,diff_blka_average,diff_fgm_average,diff_fga_average,diff_ftm_average,diff_fta_average,diff_pf_average,diff_pfd_average,diff_stl_average,diff_oreb_average,diff_dreb_average,diff_fg3m_average,diff_fg3a_average,diff_days_rest_average,diff_win_percentage_average,diff_wins_last_5_average,diff_wins_last_10_average,diff_win_percentage_last_5_average,diff_win_percentage_last_10_average
1327,Bulls,Hornets,126,12859,22501209,1610612741,False,True,129,52,94,0.553,10,28,0.357,15,19,0.789,11,33,44,29,12,3,6,3,11,19,101.5,102.0,2025-26,2025-12-12,48,0,1610612766,24.0,5.0,0,10,14,0.4166666666666667,0,2,0.0,0.2,3.0,-1.0,3.0,3.0,-3.0,1.0,-3.0,7.0,9.0,-8.0,8.0,-2.0,3.0,9.0,-6.0,-9.0,0.0,0.13666666666666666,-2.0,-1.0,-0.4,-0.09999999999999998,104.0,23.8,16.8,2.8,7.8,37.4,86.2,17.0,22.2,16.4,17.4,9.4,42.8,11.0,31.8,12.2,35.2,100.3,-12.8,-2.2,0.2,-5.0,5.0,-5.2,0.8,1.6,2.0,-1.0,1.0,-1.8,1.6,-2.4,-4.0,-6.0,0.0,0.07162334690481142,-1.4,-1.0,-0.27999999999999997,-0.1,117.79166666666667,28.458333333333332,15.375,4.833333333333333,6.166666666666667,42.541666666666664,90.5,18.916666666666668,23.916666666666668,19.958333333333332,20.0,7.833333333333333,45.416666666666664,10.541666666666666,34.875,13.791666666666666,37.708333333333336,103.64,-4.916666666666667,0.9166666666666666,2.1666666666666665,-1.3333333333333333,1.3333333333333333,-2.2916666666666665,-3.375,-0.2916666666666667,-0.7916666666666666,-0.041666666666666664,0.041666666666666664,-1.5833333333333333,-1.4583333333333333,0.875,-0.041666666666666664,0.3333333333333333,0.20833333333333334,0.22557192703536422,-0.125,0.08333333333333333,-0.025000000000000005,0.008333333333333333
1328,Bulls,Pelicans,114,12845,22501223,1610612741,True,False,104,38,92,0.413,13,49,0.265,15,17,0.882,13,30,43,26,13,10,4,5,24,17,101.0,101.0,2025-26,2025-12-14,48,0,1610612740,25.0,2.0,0,10,15,0.4,1,2,0.2,0.2,-10.0,5.0,-2.0,-1.0,1.0,-5.0,-1.0,-5.0,-8.0,7.0,-7.0,3.0,-1.0,-9.0,5.0,16.0,-1.0,0.21481481481481485,0.0,0.0,0.0,0.0,109.6,24.8,16.6,3.4,6.4,40.0,87.6,18.2,22.8,15.8,18.2,9.0,42.6,11.6,31.0,11.4,34.0,100.8,-11.8,-2.4,0.8,-3.0,3.0,-4.6,0.6,2.8,2.8,-2.4,2.4,-1.6,2.0,-0.6,-5.4,-6.4,0.0,0.04421983813288161,-1.8,-1.4,-0.36,-0.13999999999999999,117.24,28.36,15.28,4.8,6.12,42.36,90.56,18.76,23.64,20.12,19.88,7.92,45.32,10.64,34.68,13.76,38.16,103.5344,-5.12,1.08,2.0,-1.32,1.32,-2.4,-3.28,-0.48,-1.08,0.24,-0.24,-1.4,-1.44,0.48,0.16,0.96,0.16,0.22514164254654226,-0.12,0.08,-0.024000000000000004,0.008
1329,Bulls,Cavaliers,111,12819,22500367,1610612741,True,True,127,50,89,0.562,14,36,0.389,13,18,0.722,6,37,43,35,16,12,3,3,17,16,107.0,107.0,2025-26,2025-12-17,48,0,1610612739,26.0,3.0,0,11,15,0.4230769230769231,1,2,0.2,0.2,16.0,9.0,-4.0,0.0,0.0,8.0,2.0,-2.0,0.0,1.0,-1.0,6.0,-2.0,5.0,2.0,-3.0,0.0,-0.11263736263736263,-1.0,-2.0,-0.2,-0.2,106.4,24.0,15.0,3.4,5.2,38.8,88.4,18.0,21.8,16.0,18.4,9.2,42.6,12.2,30.4,10.8,36.4,99.6,-12.8,-2.4,-0.2,-1.8,1.8,-5.4,0.4,3.8,3.4,-2.4,2.4,-0.4,2.2,-2.2,-5.8,-4.0,0.0,0.12099232490536838,-1.2,-0.4,-0.24000000000000005,-0.04,117.61538461538461,28.615384615384617,15.307692307692308,4.730769230769231,6.0,42.65384615384615,90.5,18.53846153846154,23.423076923076923,20.0,19.73076923076923,8.076923076923077,45.23076923076923,10.461538461538462,34.76923076923077,13.76923076923077,38.07692307692308,103.6676923076923,-4.3076923076923075,1.3846153846153846,1.7692307692307692,-1.2692307692307692,1.2692307692307692,-2.0,-3.076923076923077,-0.5384615384615384,-1.0384615384615385,0.2692307692307692,-0.2692307692307692,-1.1153846153846154,-1.4615384615384615,0.6538461538461539,0.23076923076923078,0.8076923076923077,0.15384615384615385,0.2121501423471613,-0.15384615384615385,0.0,-0.03076923076923077,0.0
1330,Bulls,Cavaliers,125,12787,22500384,1610612741,False,True,136,53,102,0.52,18,47,0.383,12,15,0.8,13,35,48,34,12,12,5,1,14,17,107.0,107.0,2025-26,2025-12-19,48,0,1610612739,27.0,2.0,0,12,15,0.4444444444444444,2,2,0.4,0.2,11.0,3.0,-3.0,4.0,-4.0,5.0,1.0,-3.0,-4.0,-3.0,3.0,2.0,0.0,2.0,4.0,8.0,0.0,-0.07279693486590044,0.0,-1.0,0.0,-0.09999999999999998,111.2,27.0,15.0,3.8,4.2,41.2,88.2,16.6,20.4,16.4,17.8,8.8,42.8,11.2,31.6,12.2,37.6,100.8,-7.6,1.4,0.0,-0.4,0.4,-3.8,-1.6,3.0,2.8,-1.4,1.4,0.4,1.0,-0.4,-3.0,-1.4,0.0,0.06036961428265777,-1.4,-0.8,-0.28,-0.08,118.29629629629629,28.814814814814813,15.185185185185185,4.7407407407407405,5.814814814814815,43.03703703703704,90.92592592592592,18.296296296296298,23.11111111111111,19.77777777777778,19.62962962962963,8.222222222222221,45.333333333333336,10.555555555555555,34.77777777777778,13.925925925925926,38.407407407407405,103.79111111111112,-3.740740740740741,1.4444444444444444,1.5925925925925926,-1.0740740740740742,1.0740740740740742,-1.7407407407407407,-2.925925925925926,-0.6296296296296297,-1.1481481481481481,0.14814814814814814,-0.14814814814814814,-1.0,-1.4074074074074074,0.7037037037037037,0.37037037037037035,1.0740740740740742,0.14814814814814814,0.2015965468948257,-0.14814814814814814,-0.037037037037037035,-0.02962962962962963,-0.003703703703703703
1331,Bulls,Hawks,150,12757,22500396,1610612741,False,True,152,53,92,0.576,20,42,0.476,26,39,0.667,11,29,40,41,12,9,3,7,21,25,108.0,108.0,2025-26,2025-12-21,48,0,1610612737,28.0,2.0,0,13,15,0.4642857142857143,3,3,0.6,0.3,2.0,2.0,2.0,-4.0,4.0,2.0,-6.0,1.0,7.0,-4.0,4.0,3.0,5.0,0.0,-3.0,-5.0,0.0,-0.0357142857142857,1.0,-1.0,0.19999999999999996,-0.10000000000000003,117.4,29.6,13.6,4.4,2.8,45.0,93.2,14.2,17.6,16.2,17.0,9.8,43.2,11.6,31.6,13.2,40.0,102.2,-2.4,2.6,-1.6,1.6,-1.6,-0.6,0.0,0.0,-0.6,-0.8,0.8,2.0,0.0,-1.2,-1.2,1.0,0.0,0.007470306360861078,-1.0,-1.0,-0.2,-0.1,119.5,29.25,15.071428571428571,4.678571428571429,5.857142857142857,43.392857142857146,90.96428571428571,18.571428571428573,23.678571428571427,19.821428571428573,19.821428571428573,8.25,45.142857142857146,10.571428571428571,34.57142857142857,14.142857142857142,38.535714285714285,103.94142857142857,-3.5357142857142856,1.4642857142857142,1.6071428571428572,-1.1785714285714286,1.1785714285714286,-1.6071428571428572,-3.0357142857142856,-0.5714285714285714,-0.8571428571428571,0.0,0.0,-0.8571428571428571,-1.1785714285714286,0.6785714285714286,0.25,0.8571428571428571,0.14285714285714285,0.19312116001592886,-0.10714285714285714,-0.07142857142857142,-0.021428571428571432,-0.0071428571428571435
1332,Bulls,Hawks,123,12723,22500411,1610612741,False,True,126,46,91,0.505,13,39,0.333,21,28,0.75,9,39,48,35,16,4,5,4,18,24,107.5,108.0,2025-26,2025-12-23,48,0,1610612737,29.0,2.0,0,14,15,0.4827586206896552,4,4,0.8,0.4,3.0,-3.0,4.0,1.0,-1.0,-2.0,-4.0,8.0,8.0,-6.0,6.0,-5.0,3.0,7.0,-1.0,-3.0,0.0,-0.0011123470522803047,3.0,1.0,0.6000000000000001,0.10000000000000003,129.6,33.0,13.0,4.2,3.8,49.2,93.8,16.2,21.6,17.4,18.8,9.2,43.6,10.8,32.8,15.0,40.4,104.9,4.4,3.6,-0.8,0.4,-0.4,2.2,-1.4,-0.4,0.8,-1.4,1.4,2.4,1.0,1.4,0.4,1.4,-0.2,0.026066579652786546,-0.4,-1.0,-0.08000000000000002,-0.1,119.72413793103448,29.448275862068964,15.10344827586207,4.689655172413793,5.793103448275862,43.48275862068966,90.96551724137932,18.655172413793103,23.82758620689655,19.75862068965517,19.96551724137931,8.10344827586207,45.241379310344826,10.517241379310345,34.724137931034484,14.10344827586207,38.55172413793103,104.06413793103448,-3.310344827586207,1.3103448275862069,1.6896551724137931,-1.103448275862069,1.103448275862069,-1.6206896551724137,-3.0689655172413794,-0.27586206896551724,-0.5517241379310345,-0.20689655172413793,0.20689655172413793,-1.0,-1.0344827586206897,0.896551724137931,0.20689655172413793,0.7241379310344828,0.13793103448275862,0.1864234528756458,0.0,-0.034482758620689655,0.0,-0.0034482758620689646
1333,Bulls,76ers,102,12690,22500427,1610612741,True,True,109,38,86,0.442,14,41,0.341,19,25,0.76,12,40,52,31,12,3,6,4,18,20,98.0,99.0,2025-26,2025-12-26,48,0,1610612755,30.0,3.0,0,15,15,0.5,4,5,0.8,0.5,7.0,9.0,3.0,2.0,-2.0,3.0,-7.0,-2.0,1.0,-2.0,2.0,-4.0,-1.0,7.0,3.0,2.0,0.0,-0.051724137931034475,1.0,-1.0,0.20000000000000007,-0.09999999999999998,129.0,34.2,13.8,4.0,4.0,48.0,93.2,17.4,23.4,18.8,19.8,9.4,44.4,10.4,34.0,15.6,42.6,106.1,4.4,3.2,-0.6,0.0,0.0,1.6,-1.6,-0.2,0.6,-1.0,1.0,1.8,1.0,1.0,1.4,2.6,-0.2,-0.0014892230910028448,0.6,-0.6,0.12000000000000002,-0.06,119.36666666666666,29.5,15.0,4.733333333333333,5.733333333333333,43.3,90.8,18.666666666666668,23.866666666666667,19.7,19.966666666666665,7.933333333333334,45.46666666666667,10.566666666666666,34.9,14.1,38.63333333333333,103.86200000000001,-2.966666666666667,1.5666666666666667,1.7333333333333334,-1.0,1.0,-1.4666666666666666,-3.2,-0.3333333333333333,-0.5,-0.26666666666666666,0.26666666666666666,-1.1,-1.0333333333333334,1.1,0.3,0.7666666666666667,0.13333333333333333,0.17848519984875644,0.03333333333333333,-0.06666666666666667,0.006666666666666669,-0.006666666666666665
1334,Bulls,Bucks,112,12678,22500437,1610612741,True,False,103,39,93,0.419,13,38,0.342,12,16,0.75,16,36,52,28,15,5,2,3,18,16,97.0,98.0,2025-26,2025-12-27,48,0,1610612749,31.0,1.0,1,15,16,0.4838709677419355,5,6,1.0,0.6,-9.0,6.0,3.0,-1.0,1.0,-1.0,7.0,-7.0,-8.0,2.0,-2.0,-7.0,5.0,0.0,0.0,2.0,0.0,0.0776209677419355,4.0,3.0,0.8,0.3,130.0,35.2,13.6,4.4,3.8,48.0,92.0,18.2,25.0,17.6,20.4,8.0,46.2,10.2,36.0,15.8,41.0,105.5,7.8,4.0,0.4,0.6,-0.6,3.2,-2.8,0.4,2.4,-2.8,2.8,0.4,1.0,4.2,1.0,-0.2,0.0,-0.05479701364017271,0.8,-0.8,0.16000000000000003,-0.07999999999999999,118.83870967741936,29.451612903225808,15.0,4.645161290322581,5.645161290322581,43.16129032258065,90.87096774193549,18.451612903225808,23.612903225806452,19.64516129032258,19.838709677419356,7.838709677419355,45.67741935483871,10.741935483870968,34.935483870967744,14.064516129032258,38.61290322580645,103.64064516129032,-3.161290322580645,1.7096774193548387,1.7741935483870968,-1.0,1.0,-1.4516129032258065,-2.870967741935484,-0.5483870967741935,-0.7419354838709677,-0.1935483870967742,0.1935483870967742,-1.2903225806451613,-0.8387096774193549,1.064516129032258,0.2903225806451613,0.8064516129032258,0.12903225806451613,0.17523151494208478,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.003225806451612904
1335,Bulls,Timberwolves,136,12652,22500452,1610612741,True,False,101,38,93,0.409,13,38,0.342,12,14,0.857,10,32,42,25,17,3,7,9,17,12,103.5,103.0,2025-26,2025-12-29,48,0,1610612750,32.0,2.0,0,15,17,0.46875,4,6,0.8,0.6,-35.0,-7.0,12.0,-2.0,2.0,-13.0,-2.0,-7.0,-11.0,5.0,-5.0,-6.0,3.0,-7.0,-2.0,1.0,0.0,-0.16761363636363635,1.0,0.0,0.20000000000000007,0.0,125.2,33.8,13.4,4.2,3.8,45.8,92.8,18.0,24.6,17.8,20.4,6.6,48.0,12.2,35.8,15.6,41.4,103.5,2.8,3.4,1.8,0.4,-0.4,1.4,-1.8,-0.6,0.8,-2.6,2.6,-2.2,2.4,3.2,0.6,0.8,0.0,-0.016745347564313083,1.8,0.2,0.36000000000000004,0.020000000000000007,118.28125,29.3125,15.0625,4.71875,5.75,43.0,90.9375,18.25,23.3125,19.5625,19.59375,7.6875,45.5625,10.71875,34.84375,14.03125,38.59375,103.63625,-4.15625,1.4375,2.09375,-1.03125,1.03125,-1.8125,-2.84375,-0.75,-1.0625,-0.03125,0.03125,-1.4375,-0.71875,0.8125,0.21875,0.8125,0.125,0.164517603963781,0.1875,0.03125,0.037500000000000006,0.003125000000000001
1336,Bulls,Pelicans,118,12607,22500466,1610612741,True,True,134,47,92,0.511,15,43,0.349,25,34,0.735,8,41,49,33,9,5,7,9,18,24,105.5,105.0,2025-26,2025-12-31,48,0,1610612740,33.0,2.0,0,16,17,0.48484848484848486,3,6,0.6,0.6,16.0,8.0,-1.0,-2.0,2.0,5.0,-6.0,3.0,7.0,-6.0,6.0,1.0,-4.0,7.0,3.0,5.0,0.0,0.2562770562770563,2.0,1.0,0.39999999999999997,0.09999999999999998,118.2,32.0,14.4,4.6,5.4,42.8,91.0,18.0,24.4,18.4,19.4,4.8,46.8,11.6,35.2,14.6,39.6,102.8,-6.4,1.4,4.8,-0.8,0.8,-2.2,-2.4,-1.4,-0.6,-1.0,1.0,-3.8,3.0,1.4,-0.6,-0.6,0.0,-0.035708687863860264,2.0,0.4,0.4000000000000001,0.04,118.75757575757575,29.424242424242426,14.878787878787879,4.787878787878788,5.848484848484849,43.121212121212125,90.96969696969697,18.454545454545453,23.636363636363637,19.515151515151516,19.727272727272727,7.606060606060606,45.666666666666664,10.636363636363637,35.03030303030303,14.06060606060606,38.72727272727273,103.69272727272728,-3.5454545454545454,1.6363636363636365,2.0,-1.0606060606060606,1.0606060606060606,-1.606060606060606,-2.9393939393939394,-0.6363636363636364,-0.8181818181818182,-0.21212121212121213,0.21212121212121213,-1.3636363636363635,-0.8181818181818182,1.0,0.30303030303030304,0.9393939393939394,0.12121212121212122,0.16729819342781965,0.24242424242424243,0.06060606060606061,0.048484848484848485,0.006060606060606061
1337,Bulls,Magic,114,12582,22500480,1610612741,True,True,121,45,90,0.5,14,41,0.341,17,19,0.895,9,38,47,31,13,6,5,5,15,23,99.5,99.0,2025-26,2026-01-02,48,0,1610612753,34.0,2.0,0,17,17,0.5,3,7,0.6,0.7,7.0,3.0,2.0,0.0,0.0,2.0,4.0,3.0,-2.0,-8.0,8.0,-4.0,4.0,7.0,0.0,9.0,0.0,-0.042857142857142816,0.0,2.0,0.0,0.19999999999999996,114.6,30.4,13.8,5.4,5.8,41.6,91.0,17.8,23.4,17.8,19.2,4.0,48.6,11.0,37.6,13.6,39.8,102.3,-3.6,2.6,4.2,-0.4,0.4,-1.6,-2.4,-1.0,-0.6,-1.4,1.4,-4.2,1.2,2.8,0.6,1.4,0.0,0.022689580534408137,2.2,0.8,0.44000000000000006,0.08,118.82352941176471,29.470588235294116,14.823529411764707,4.794117647058823,5.823529411764706,43.1764705882353,90.94117647058823,18.41176470588235,23.5,19.38235294117647,19.823529411764707,7.5588235294117645,45.705882352941174,10.588235294117647,35.11764705882353,14.058823529411764,38.794117647058826,103.56941176470589,-3.235294117647059,1.6764705882352942,2.0,-1.0294117647058822,1.0294117647058822,-1.5,-2.735294117647059,-0.5294117647058824,-0.8529411764705882,-0.4411764705882353,0.4411764705882353,-1.4411764705882353,-0.6764705882352942,1.1764705882352942,0.29411764705882354,1.1764705882352942,0.11764705882352941,0.16111715412532074,0.23529411764705882,0.11764705882352941,0.047058823529411764,0.011764705882352941
1338,Bulls,Hornets,112,12572,22500489,1610612741,True,False,99,39,87,0.448,11,41,0.268,10,14,0.714,6,37,43,32,11,9,5,3,16,12,99.5,99.0,2025-26,2026-01-03,48,0,1610612766,35.0,1.0,1,17,18,0.4857142857142857,3,7,0.6,0.7,-13.0,9.0,-1.0,2.0,-2.0,0.0,-4.0,-9.0,-9.0,4.0,-4.0,2.0,-7.0,-2.0,-4.0,0.0,0.0,0.14285714285714285,1.0,3.0,0.19999999999999996,0.29999999999999993,113.6,29.6,13.2,5.4,6.0,41.4,90.8,17.0,21.6,17.2,19.0,4.4,48.4,11.0,37.4,13.8,40.2,100.7,-2.8,3.8,3.8,-0.6,0.6,-0.8,-0.8,-2.0,-2.6,-1.8,1.8,-4.0,1.4,2.8,0.8,3.8,0.0,0.014340621373435636,1.6,1.0,0.32000000000000006,0.09999999999999999,118.25714285714285,29.542857142857144,14.714285714285714,4.8,5.742857142857143,43.05714285714286,90.82857142857142,18.17142857142857,23.228571428571428,19.285714285714285,19.6,7.6,45.628571428571426,10.457142857142857,35.17142857142857,13.971428571428572,38.857142857142854,103.45314285714286,-3.5142857142857142,1.8857142857142857,1.9142857142857144,-0.9428571428571428,0.9428571428571428,-1.457142857142857,-2.7714285714285714,-0.7714285714285715,-1.0857142857142856,-0.3142857142857143,0.3142857142857143,-1.3428571428571427,-0.8571428571428571,1.0857142857142856,0.17142857142857143,1.1428571428571428,0.11428571428571428,0.16059543951765853,0.2571428571428571,0.2,0.05142857142857143,0.02
1339,Bulls,Celtics,115,12538,22500503,1610612741,False,False,101,38,86,0.442,16,46,0.348,9,10,0.9,6,39,45,25,13,2,4,4,13,11,94.5,94.0,2025-26,2026-01-05,48,0,1610612738,36.0,2.0,0,17,19,0.4722222222222222,2,7,0.4,0.7,-14.0,3.0,5.0,0.0,0.0,-4.0,-18.0,-2.0,-3.0,2.0,-2.0,-5.0,-14.0,5.0,-4.0,-6.0,0.0,-0.18492063492063493,-2.0,0.0,-0.4,0.0,111.6,29.8,13.0,5.2,5.8,41.6,91.0,15.2,19.4,16.8,17.4,5.6,46.6,9.8,36.8,13.2,40.2,101.0,-6.8,3.8,3.0,-0.6,0.6,-1.4,-0.2,-3.4,-4.6,-0.6,0.6,-2.8,0.2,1.0,-0.6,3.4,0.0,0.0532568775310711,1.6,1.8,0.32000000000000006,0.17999999999999997,117.77777777777777,29.416666666666668,14.666666666666666,4.777777777777778,5.694444444444445,42.916666666666664,90.69444444444444,17.916666666666668,22.86111111111111,19.11111111111111,19.36111111111111,7.444444444444445,45.611111111111114,10.333333333333334,35.27777777777778,14.027777777777779,39.05555555555556,103.20444444444445,-3.8055555555555554,1.9166666666666667,2.0,-0.9166666666666666,0.9166666666666666,-1.5277777777777777,-3.1944444444444446,-0.8055555555555556,-1.1388888888888888,-0.25,0.25,-1.4444444444444444,-1.2222222222222223,1.1944444444444444,0.05555555555555555,0.9444444444444444,0.1111111111111111,0.1509977707832615,0.19444444444444445,0.19444444444444445,0.03888888888888889,0.019444444444444445
1340,Bulls,Pistons,108,12510,22500517,1610612741,False,False,93,37,87,0.425,13,34,0.382,6,9,0.667,15,30,45,27,17,5,8,8,15,14,91.0,91.0,2025-26,2026-01-07,48,0,1610612765,37.0,2.0,0,17,20,0.4594594594594595,2,6,0.4,0.6,-15.0,-8.0,8.0,0.0,0.0,-8.0,-5.0,0.0,1.0,1.0,-1.0,-5.0,7.0,-1.0,1.0,1.0,0.0,-0.2972972972972973,-1.0,0.0,-0.19999999999999996,0.0,111.2,29.2,12.6,5.6,6.0,41.4,89.6,14.6,18.2,15.8,16.4,5.0,45.2,7.8,37.4,13.8,41.8,100.5,-7.8,3.2,3.4,-0.4,0.4,-2.0,-5.2,-2.4,-3.6,-0.6,0.6,-2.4,-3.6,2.0,-1.4,1.8,0.0,0.0007485569985570151,0.4,1.2,0.08000000000000002,0.11999999999999997,117.10810810810811,29.35135135135135,14.72972972972973,4.864864864864865,5.756756756756757,42.75675675675676,90.5945945945946,17.594594594594593,22.486486486486488,19.0,19.216216216216218,7.378378378378378,45.5945945945946,10.45945945945946,35.13513513513514,14.0,38.91891891891892,102.8745945945946,-4.108108108108108,1.6486486486486487,2.1621621621621623,-0.8918918918918919,0.8918918918918919,-1.7027027027027026,-3.2432432432432434,-0.7837837837837838,-1.0810810810810811,-0.21621621621621623,0.21621621621621623,-1.5405405405405406,-1.0,1.135135135135135,0.08108108108108109,0.9459459459459459,0.10810810810810811,0.13888168786216532,0.16216216216216217,0.1891891891891892,0.032432432432432434,0.018918918918918916
1341,Bulls,Mavericks,107,12455,22500546,1610612741,True,True,125,50,97,0.515,15,46,0.326,10,12,0.833,11,41,52,31,16,10,7,6,20,13,105.5,106.0,2025-26,2026-01-10,48,0,1610612742,38.0,3.0,0,18,20,0.47368421052631576,2,5,0.4,0.5,18.0,6.0,2.0,1.0,-1.0,11.0,6.0,-6.0,-13.0,7.0,-7.0,3.0,2.0,8.0,2.0,11.0,1.0,0.11470985155195679,0.0,2.0,0.0,0.2,109.6,29.6,12.6,5.8,5.8,41.2,88.4,13.4,17.2,15.4,16.8,5.4,45.8,8.8,37.0,13.8,41.0,98.0,-3.8,3.0,2.6,0.0,0.0,-1.0,-5.8,-1.0,-1.2,-1.4,1.4,-2.2,-2.8,3.2,-0.8,1.8,0.0,-0.025188175188175177,0.0,1.2,1.1102230246251566e-17,0.11999999999999997,117.3157894736842,29.394736842105264,14.763157894736842,4.921052631578948,5.7631578947368425,42.94736842105263,90.76315789473684,17.394736842105264,22.210526315789473,19.026315789473685,19.05263157894737,7.447368421052632,45.76315789473684,10.473684210526315,35.28947368421053,14.026315789473685,39.10526315789474,102.94368421052631,-3.526315789473684,1.763157894736842,2.1578947368421053,-0.8421052631578947,0.8421052631578947,-1.368421052631579,-3.0,-0.9210526315789473,-1.394736842105263,-0.02631578947368421,0.02631578947368421,-1.4210526315789473,-0.9210526315789473,1.3157894736842106,0.13157894736842105,1.2105263157894737,0.13157894736842105,0.1382455869066335,0.15789473684210525,0.23684210526315788,0.03157894736842106,0.023684210526315787
1342,Bulls,Rockets,119,12416,22500565,1610612741,False,False,113,41,94,0.436,12,37,0.324,19,23,0.826,14,26,40,24,7,5,3,2,19,18,95.5,96.0,2025-26,2026-01-13,48,0,1610612745,39.0,3.0,0,18,21,0.46153846153846156,2,5,0.4,0.5,-6.0,0.0,-2.0,1.0,-1.0,-4.0,6.0,-3.0,-6.0,1.0,-1.0,0.0,2.0,-12.0,5.0,13.0,1.0,-0.16008316008316004,1.0,0.0,0.2,0.0,107.8,29.2,14.0,5.8,5.2,41.8,89.4,10.4,12.8,15.8,14.6,6.4,46.4,9.4,37.0,13.8,41.6,98.0,-3.4,2.6,3.2,0.6,-0.6,0.2,-3.4,-2.8,-5.2,1.2,-1.2,-1.8,-1.6,3.4,-1.0,3.0,0.2,-0.05350161613319508,-0.4,1.4,-0.07999999999999999,0.13999999999999999,117.2051282051282,29.256410256410255,14.564102564102564,4.871794871794871,5.666666666666667,42.8974358974359,90.84615384615384,17.435897435897434,22.23076923076923,19.025641025641026,19.025641025641026,7.384615384615385,45.61538461538461,10.564102564102564,35.05128205128205,13.974358974358974,39.05128205128205,102.75282051282052,-3.58974358974359,1.7179487179487178,2.051282051282051,-0.7948717948717948,0.7948717948717948,-1.435897435897436,-2.769230769230769,-0.9743589743589743,-1.5128205128205128,0.0,0.0,-1.3846153846153846,-0.8461538461538461,0.9743589743589743,0.2564102564102564,1.5128205128205128,0.15384615384615385,0.13059613185561317,0.1794871794871795,0.23076923076923078,0.0358974358974359,0.023076923076923075
1343,Bulls,Jazz,126,12399,22500573,1610612741,True,True,128,47,92,0.511,17,43,0.395,17,21,0.81,13,30,43,36,13,10,5,2,19,20,102.0,101.0,2025-26,2026-01-14,48,0,1610612762,40.0,1.0,1,19,21,0.475,1,4,0.2,0.4,2.0,6.0,0.0,3.0,-3.0,0.0,6.0,-7.0,-6.0,-1.0,1.0,1.0,5.0,2.0,9.0,15.0,-1.0,0.125,-1.0,0.0,-0.2,0.0,106.2,27.8,12.8,5.4,4.6,41.0,90.2,10.8,13.6,16.6,13.6,6.2,45.0,10.4,34.6,13.4,40.8,97.2,-6.0,2.0,2.4,0.8,-0.8,-1.0,-3.0,-4.0,-6.0,3.0,-3.0,-1.0,-2.0,-0.4,0.0,3.8,0.4,-0.07694681957839852,-0.2,1.0,-0.03999999999999998,0.09999999999999999,117.475,29.425,14.525,4.875,5.575,43.0,90.875,17.425,22.2,19.025,19.05,7.45,45.55,10.625,34.925,14.05,39.15,102.734,-3.45,1.825,2.0,-0.7,0.7,-1.4,-2.55,-1.125,-1.625,-0.025,0.025,-1.325,-0.7,1.0,0.475,1.85,0.125,0.13045622855922284,0.15,0.225,0.030000000000000006,0.0225
